model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
 A1,2014,7956.0,Manual,47000.0,Diesel,0.0,74.3,1.6
 A6,2013,12998.0,Semi-Auto,59811.0,Diesel,150.0,56.5,2.0
 A3,2017,12498.0,Manual,37882.0,Diesel,0.0,74.3,1.6
 Q5,2015,22798.0,Semi-Auto,56960.0,Diesel,260.0,41.5,3.0
 Q2,2018,18351.0,Manual,10581.0,Petrol,145.0,52.3,1.4
 A4,2017,18298.0,Manual,18737.0,Petrol,145.0,51.4,1.4
 A5,2017,17298.0,Manual,26369.0,Diesel,145.0,68.9,2.0
 A5,2016,15995.0,Manual,54000.0,Diesel,145.0,54.3,2.0
 A5,2016,15995.0,Automatic,41100.0,Diesel,125.0,58.9,2.0
 TT,2015,14998.0,Manual,32874.0,Diesel,30.0,62.8,2.0
 A6,2016,13498.0,Manual,97729.0,Diesel,30.0,61.4,2.0
 TT,2016,16298.0,Manual,22697.0,Diesel,30.0,62.8,2.0
 A4,2013,8498.0,Manual,78268.0,Diesel,30.0,61.4,2.0
 A1,2017,10998.0,Manual,30813.0,Petrol,0.0,67.3,1.0
 A3,2015,13498.0,Semi-Auto,33507.0,Diesel,20.0,72.4,1.6
 A6,2019,28991.0,Semi-Auto,8766.0,Diesel,145.0,39.8,3.0
 A6,2016,18998.0,Manual,35000.0,Diesel,30.0,61.4,2.0
 Q3,2017,18998.0,Manual,21967.0,Diesel,145.0,56.5,2.0
 A3,2016,16998.0,Manual,20638.0,Petrol,125.0,49.6,2.0
 A1,2016,12798.0,Manual,19512.0,Petrol,0.0,67.3,1.0
 A6,2016,19998.0,Manual,26480.0,Diesel,30.0,61.4,2.0
 A4,2016,12998.0,Manual,68248.0,Diesel,20.0,72.4,2.0
 Q2,2019,22998.0,Semi-Auto,4842.0,Diesel,145.0,46.3,1.6
 A3,2016,13995.0,Manual,40050.0,Diesel,20.0,68.9,1.6
 A6,2014,12995.0,Semi-Auto,82500.0,Diesel,145.0,54.3,3.0
 A4,2017,14295.0,Manual,53000.0,Diesel,0.0,74.3,2.0
 A5,2013,10070.0,Manual,80242.0,Diesel,30.0,60.1,2.0
 A1,2015,9798.0,Manual,29554.0,Diesel,0.0,80.7,1.6
 A4,2019,18998.0,Manual,3601.0,Petrol,145.0,41.5,2.0
 A4,2016,16998.0,Manual,28753.0,Diesel,20.0,68.9,2.0
 A3,2015,18298.0,Semi-Auto,9545.0,Petrol,200.0,42.8,1.8
 A1,2015,10250.0,Manual,22319.0,Petrol,0.0,67.3,1.0
 Q7,2015,28127.0,Automatic,41633.0,Diesel,200.0,47.9,3.0
 Q2,2017,17060.0,Manual,19530.0,Petrol,145.0,52.3,1.4
 Q2,2019,20888.0,Manual,333.0,Petrol,145.0,47.1,1.0
 A1,2017,15495.0,Manual,15665.0,Diesel,150.0,72.4,1.6
 Q2,2019,18990.0,Manual,3657.0,Petrol,150.0,47.1,1.0
 A3,2017,13940.0,Semi-Auto,35000.0,Diesel,30.0,62.8,2.0
 A4,2019,29698.0,Automatic,1996.0,Petrol,145.0,39.2,2.0
 Q3,2015,14498.0,Manual,29850.0,Diesel,30.0,61.4,2.0
 A6,2016,14498.0,Semi-Auto,49458.0,Diesel,30.0,61.4,2.0
 A4,2018,23950.0,Semi-Auto,19288.0,Diesel,145.0,61.4,2.0
 A4,2018,23995.0,Semi-Auto,19300.0,Diesel,145.0,61.4,2.0
 A4,2016,14995.0,Manual,41100.0,Diesel,0.0,74.3,2.0
 Q3,2017,17954.0,Semi-Auto,21178.0,Petrol,150.0,47.9,1.4
 A3,2019,21995.0,Manual,5423.0,Diesel,145.0,55.4,2.0
 A1,2017,15995.0,Semi-Auto,23496.0,Diesel,150.0,70.6,1.6
 Q3,2019,27444.0,Manual,1786.0,Diesel,150.0,42.8,2.0
 A1,2020,25444.0,Semi-Auto,1500.0,Petrol,145.0,44.8,1.5
 A6,2019,38444.0,Automatic,2000.0,Petrol,145.0,34.0,2.0
 A4,2019,39990.0,Automatic,8000.0,Diesel,145.0,40.4,3.0
 Q3,2016,19498.0,Manual,10855.0,Diesel,160.0,49.6,2.0
 A5,2016,17498.0,Semi-Auto,32012.0,Diesel,150.0,56.5,2.0
 A3,2013,9698.0,Semi-Auto,45618.0,Diesel,30.0,62.8,2.0
 Q3,2016,16998.0,Manual,39882.0,Diesel,145.0,52.3,2.0
 A5,2018,25850.0,Automatic,6541.0,Diesel,145.0,65.7,2.0
 Q2,2019,20350.0,Manual,2970.0,Petrol,145.0,47.1,1.0
 A6,2015,15998.0,Semi-Auto,39549.0,Diesel,30.0,64.2,2.0
 A6,2016,18998.0,Semi-Auto,43565.0,Diesel,125.0,58.9,2.0
 A6,2016,18498.0,Manual,31300.0,Diesel,30.0,61.4,2.0
 A3,2015,13298.0,Manual,40321.0,Diesel,20.0,68.9,2.0
 TT,2015,15998.0,Manual,21725.0,Petrol,145.0,47.9,2.0
 A5,2016,17498.0,Semi-Auto,37978.0,Diesel,165.0,52.3,2.0
 A1,2019,18495.0,Manual,4636.0,Petrol,145.0,50.4,1.0
 TT,2019,26995.0,Automatic,6137.0,Petrol,145.0,40.4,2.0
 A6,2019,31500.0,Automatic,6001.0,Diesel,145.0,47.9,2.0
 Q3,2019,27888.0,Manual,2054.0,Diesel,145.0,42.8,2.0
 A1,2016,11990.0,Manual,14946.0,Petrol,30.0,57.6,1.4
 Q5,2019,50950.0,Automatic,4000.0,Diesel,145.0,34.5,3.0
 A5,2017,23850.0,Semi-Auto,31286.0,Diesel,125.0,60.1,3.0
 A4,2018,18450.0,Manual,15072.0,Petrol,145.0,52.3,1.4
 A1,2019,19990.0,Automatic,3826.0,Petrol,145.0,47.1,1.0
 A3,2018,20999.0,Automatic,3954.0,Petrol,145.0,56.5,1.5
 Q3,2016,19495.0,Semi-Auto,25204.0,Diesel,145.0,51.4,2.0
 Q2,2017,19995.0,Automatic,31952.0,Diesel,145.0,57.7,2.0
 Q3,2019,29444.0,Semi-Auto,6249.0,Diesel,145.0,38.7,2.0
 A1,2019,19990.0,Automatic,6262.0,Petrol,145.0,47.1,1.0
 A1,2017,22750.0,Manual,18365.0,Petrol,145.0,39.8,2.0
 Q2,2017,18850.0,Semi-Auto,21248.0,Diesel,145.0,68.9,1.6
 A1,2018,16990.0,Manual,8300.0,Petrol,145.0,70.6,1.4
 Q2,2019,19888.0,Manual,4519.0,Diesel,145.0,49.6,1.6
 A3,2016,15990.0,Semi-Auto,27730.0,Diesel,30.0,62.8,2.0
 A4,2020,33888.0,Semi-Auto,4235.0,Petrol,145.0,36.2,2.0
 Q2,2020,23888.0,Semi-Auto,500.0,Petrol,145.0,42.2,1.5
 Q2,2019,19190.0,Manual,4878.0,Petrol,145.0,47.1,1.0
 A5,2015,12990.0,Automatic,43811.0,Diesel,125.0,58.9,2.0
 Q3,2019,28490.0,Semi-Auto,14481.0,Petrol,145.0,31.7,2.0
 A3,2019,21490.0,Automatic,15961.0,Petrol,145.0,41.5,1.5
 A3,2016,16490.0,Semi-Auto,23194.0,Petrol,30.0,54.3,1.4
 A7,2016,19990.0,Semi-Auto,27386.0,Diesel,125.0,61.4,3.0
 RS3,2017,36990.0,Semi-Auto,17889.0,Petrol,145.0,34.0,2.5
 A1,2017,19250.0,Manual,27209.0,Petrol,145.0,39.8,2.0
 Q7,2016,32498.0,Semi-Auto,31022.0,Diesel,200.0,47.9,3.0
 A6,2014,14798.0,Semi-Auto,40700.0,Diesel,30.0,64.2,2.0
 A1,2015,9298.0,Manual,43440.0,Diesel,0.0,80.7,1.6
 A1,2016,12298.0,Manual,30001.0,Petrol,30.0,56.5,1.4
 A1,2015,15995.0,Manual,19523.0,Petrol,205.0,40.4,2.0
 Q3,2016,14998.0,Manual,74381.0,Diesel,145.0,52.3,2.0
 A3,2015,12498.0,Manual,68137.0,Diesel,30.0,65.7,2.0
 A5,2016,14998.0,Semi-Auto,50903.0,Diesel,125.0,58.9,2.0
 A4,2016,16131.0,Semi-Auto,39312.0,Diesel,30.0,67.3,2.0
 A3,2017,13298.0,Manual,68468.0,Diesel,20.0,65.7,2.0
 A6,2015,18998.0,Semi-Auto,49039.0,Diesel,165.0,50.4,3.0
 A3,2016,16435.0,Manual,39537.0,Diesel,30.0,64.2,2.0
 Q3,2017,19465.0,Semi-Auto,32516.0,Diesel,145.0,51.4,2.0
 TT,2017,20435.0,Manual,31587.0,Diesel,150.0,60.1,2.0
 A1,2016,11191.0,Manual,22328.0,Petrol,30.0,55.4,1.4
 Q3,2016,15540.0,Semi-Auto,33015.0,Petrol,145.0,47.9,1.4
 A3,2015,9391.0,Manual,73567.0,Diesel,0.0,83.1,1.6
 A6,2016,14598.0,Manual,81517.0,Diesel,30.0,61.4,2.0
 A4,2016,13498.0,Manual,77061.0,Diesel,30.0,67.3,2.0
 A1,2015,10498.0,Manual,21396.0,Petrol,0.0,67.3,1.0
 A5,2015,15698.0,Semi-Auto,35177.0,Diesel,125.0,58.9,2.0
 A1,2015,10198.0,Manual,36910.0,Petrol,0.0,67.3,1.0
 A4,2016,11998.0,Manual,77976.0,Diesel,0.0,74.3,2.0
 A4,2016,13298.0,Manual,85793.0,Diesel,30.0,67.3,2.0
 A4,2016,14998.0,Manual,32379.0,Diesel,0.0,74.3,2.0
 A4,2015,13995.0,Manual,55036.0,Diesel,125.0,58.9,2.0
 A3,2015,11385.0,Manual,45000.0,Diesel,20.0,72.4,1.6
 A5,2015,13890.0,Semi-Auto,66500.0,Diesel,125.0,58.9,2.0
 A4,2017,12898.0,Manual,72816.0,Diesel,0.0,74.3,2.0
 A6,2015,13198.0,Automatic,91593.0,Diesel,20.0,67.3,2.0
 TT,2015,13898.0,Manual,60362.0,Diesel,30.0,62.8,2.0
 Q5,2018,29898.0,Semi-Auto,13218.0,Petrol,145.0,40.4,2.0
 TT,2016,16489.0,Manual,22688.0,Petrol,145.0,47.1,1.8
 Q5,2017,36989.0,Semi-Auto,37624.0,Petrol,145.0,34.0,3.0
 A1,2015,11295.0,Manual,39502.0,Petrol,30.0,58.9,1.4
 Q3,2016,18698.0,Semi-Auto,30319.0,Diesel,145.0,51.4,2.0
 A4,2018,15498.0,Manual,17047.0,Petrol,145.0,53.3,1.4
 Q3,2015,15798.0,Manual,26308.0,Diesel,145.0,56.5,2.0
 A5,2019,25498.0,Semi-Auto,85.0,Petrol,145.0,40.4,2.0
 A4,2016,14798.0,Manual,51559.0,Diesel,20.0,70.6,2.0
 A1,2015,11998.0,Manual,23081.0,Petrol,0.0,67.3,1.0
 A5,2016,24698.0,Semi-Auto,7355.0,Petrol,260.0,35.8,3.0
 A3,2015,14298.0,Semi-Auto,43793.0,Diesel,125.0,61.4,2.0
 A6,2017,18998.0,Semi-Auto,35786.0,Diesel,145.0,64.2,2.0
 Q5,2014,17995.0,Manual,46573.0,Petrol,240.0,37.7,2.0
 A4,2016,15485.0,Semi-Auto,37188.0,Diesel,20.0,72.4,2.0
 A4,2017,14485.0,Semi-Auto,70500.0,Diesel,20.0,72.4,2.0
 A6,2013,13695.0,Semi-Auto,46206.0,Diesel,145.0,55.4,3.0
 Q3,2016,15480.0,Manual,64842.0,Diesel,160.0,49.6,2.0
 Q3,2017,19465.0,Semi-Auto,26856.0,Diesel,145.0,55.4,2.0
 A3,2017,12980.0,Manual,44573.0,Diesel,145.0,67.3,2.0
 A3,2017,18998.0,Manual,13490.0,Petrol,145.0,54.3,1.5
 Q3,2015,14498.0,Manual,55259.0,Diesel,125.0,60.1,2.0
 TT,2017,17498.0,Manual,13506.0,Petrol,145.0,47.1,1.8
 A6,2014,13498.0,Manual,52037.0,Diesel,125.0,57.6,2.0
 A5,2013,11998.0,Manual,59773.0,Diesel,30.0,60.1,2.0
 A1,2015,9898.0,Manual,40170.0,Petrol,30.0,57.6,1.4
 A5,2017,22498.0,Semi-Auto,27792.0,Diesel,145.0,65.7,2.0
 A6,2016,14698.0,Semi-Auto,57365.0,Diesel,30.0,64.2,2.0
 A4,2016,14898.0,Manual,39824.0,Diesel,20.0,70.6,2.0
 Q3,2016,14498.0,Semi-Auto,74392.0,Petrol,145.0,47.9,1.4
 A3,2017,18885.0,Semi-Auto,41225.0,Diesel,145.0,61.4,2.0
 Q2,2017,19990.0,Semi-Auto,10253.0,Petrol,145.0,52.3,1.4
 A6,2016,18440.0,Semi-Auto,54928.0,Diesel,125.0,56.5,3.0
 Q7,2016,27950.0,Semi-Auto,67181.0,Diesel,200.0,47.9,3.0
 A3,2015,14298.0,Semi-Auto,5322.0,Petrol,30.0,58.9,1.4
 A3,2016,15498.0,Manual,31226.0,Petrol,30.0,57.6,1.4
 Q3,2016,17498.0,Semi-Auto,30738.0,Petrol,145.0,47.9,1.4
 Q5,2015,18798.0,Manual,42180.0,Diesel,200.0,47.9,2.0
 Q5,2015,20498.0,Manual,20274.0,Diesel,200.0,47.9,2.0
 A1,2015,10498.0,Manual,41015.0,Petrol,0.0,67.3,1.0
 A3,2014,10998.0,Manual,50573.0,Petrol,20.0,60.1,1.4
 Q3,2016,17898.0,Manual,15982.0,Diesel,30.0,60.1,2.0
 A6,2017,21998.0,Semi-Auto,21789.0,Diesel,145.0,61.4,2.0
 TT,2016,14998.0,Manual,44069.0,Diesel,30.0,62.8,2.0
 Q2,2019,19998.0,Manual,6612.0,Diesel,145.0,49.6,1.6
 A3,2018,15840.0,Manual,22710.0,Diesel,145.0,68.9,1.6
 A6,2018,26995.0,Semi-Auto,5894.0,Diesel,145.0,56.5,2.0
 Q5,2016,19440.0,Semi-Auto,58767.0,Diesel,200.0,47.1,2.0
 Q5,2015,22995.0,Semi-Auto,66000.0,Diesel,235.0,42.8,3.0
 Q3,2017,19465.0,Semi-Auto,24190.0,Diesel,145.0,55.4,2.0
 Q7,2018,48985.0,Semi-Auto,35800.0,Diesel,145.0,39.2,4.0
 A3,2017,12950.0,Manual,40000.0,Diesel,145.0,74.3,1.6
 A5,2017,20650.0,Automatic,28000.0,Diesel,20.0,67.3,2.0
 Q5,2018,28450.0,Semi-Auto,21000.0,Diesel,145.0,56.5,2.0
 Q3,2016,16450.0,Manual,31000.0,Diesel,30.0,60.1,2.0
 A4,2017,15498.0,Manual,62140.0,Diesel,145.0,64.2,2.0
 Q2,2019,26998.0,Semi-Auto,156.0,Diesel,150.0,46.3,2.0
 A1,2019,17690.0,Manual,8396.0,Petrol,150.0,50.4,1.0
 Q3,2014,17998.0,Semi-Auto,23340.0,Petrol,260.0,36.7,2.0
 Q3,2017,17998.0,Manual,19331.0,Diesel,125.0,57.7,2.0
 Q5,2019,35498.0,Semi-Auto,10.0,Petrol,145.0,32.1,2.0
 Q3,2015,16698.0,Manual,32914.0,Diesel,145.0,52.3,2.0
 Q3,2016,16998.0,Manual,41910.0,Diesel,145.0,52.3,2.0
 A3,2017,18498.0,Semi-Auto,27430.0,Petrol,145.0,56.5,1.4
 A6,2016,17498.0,Semi-Auto,62000.0,Diesel,30.0,61.4,2.0
 Q5,2016,19498.0,Manual,29049.0,Diesel,200.0,47.9,2.0
 Q2,2018,18698.0,Semi-Auto,14974.0,Diesel,145.0,68.9,1.6
 A4,2017,14798.0,Manual,30795.0,Petrol,145.0,51.4,1.4
 A3,2016,14998.0,Manual,41049.0,Diesel,20.0,65.7,2.0
 A3,2016,14298.0,Manual,29709.0,Petrol,20.0,60.1,1.4
 Q5,2019,35498.0,Semi-Auto,21.0,Petrol,145.0,32.1,2.0
 Q5,2019,31498.0,Semi-Auto,28.0,Petrol,145.0,33.2,2.0
 Q3,2015,15998.0,Manual,43734.0,Diesel,145.0,52.3,2.0
 Q5,2016,29998.0,Semi-Auto,42167.0,Diesel,235.0,42.2,3.0
 A3,2016,13998.0,Manual,19048.0,Petrol,20.0,60.1,1.0
 A5,2016,16998.0,Semi-Auto,65483.0,Diesel,150.0,56.5,2.0
 A6,2019,26888.0,Semi-Auto,21343.0,Diesel,150.0,50.4,2.0
 A4,2018,19222.0,Manual,20356.0,Petrol,150.0,51.4,1.4
 Q3,2016,18450.0,Manual,17067.0,Petrol,145.0,49.6,1.4
 A3,2017,13390.0,Manual,26022.0,Diesel,20.0,70.6,1.6
 A3,2017,14998.0,Manual,17666.0,Petrol,20.0,60.1,1.4
 A3,2017,20998.0,Semi-Auto,13344.0,Petrol,145.0,56.5,1.5
 A4,2017,18998.0,Manual,32997.0,Diesel,145.0,67.3,2.0
 A1,2016,12298.0,Manual,23718.0,Petrol,30.0,56.5,1.4
 A6,2014,17998.0,Semi-Auto,57525.0,Diesel,235.0,44.8,3.0
 Q5,2013,15998.0,Semi-Auto,43309.0,Diesel,200.0,47.1,2.0
 A4,2018,17698.0,Manual,23669.0,Petrol,145.0,52.3,1.4
 Q3,2016,15998.0,Manual,31649.0,Diesel,30.0,60.1,2.0
 A3,2016,13290.0,Manual,15056.0,Petrol,125.0,53.3,1.4
 Q2,2019,20444.0,Manual,4667.0,Diesel,145.0,49.6,1.6
 A4,2017,17444.0,Manual,12000.0,Diesel,145.0,70.6,2.0
 Q2,2018,20490.0,Semi-Auto,11489.0,Petrol,145.0,52.3,1.4
 Q2,2019,25444.0,Manual,7801.0,Diesel,145.0,46.3,1.6
 A1,2019,21644.0,Manual,4467.0,Petrol,150.0,46.3,1.5
 A5,2014,16990.0,Semi-Auto,43605.0,Petrol,300.0,34.9,3.0
 Q3,2013,10190.0,Manual,69884.0,Diesel,145.0,54.3,2.0
 Q3,2017,19491.0,Manual,27428.0,Diesel,145.0,56.5,2.0
 A1,2016,9578.0,Manual,42391.0,Diesel,0.0,76.3,1.6
 A3,2016,16998.0,Semi-Auto,32002.0,Diesel,30.0,61.4,2.0
 Q2,2017,16298.0,Manual,24654.0,Diesel,30.0,64.2,1.6
 A3,2016,11998.0,Manual,31952.0,Diesel,0.0,83.1,1.6
 A6,2015,17498.0,Manual,38431.0,Diesel,30.0,61.4,2.0
 Q5,2016,19998.0,Manual,34189.0,Diesel,200.0,47.9,2.0
 A4,2017,14298.0,Manual,57161.0,Diesel,20.0,70.6,2.0
 A4,2017,15498.0,Manual,46147.0,Diesel,145.0,70.6,2.0
 A1,2016,9498.0,Manual,48889.0,Diesel,0.0,76.3,1.6
 A6,2014,10917.0,Manual,80050.0,Diesel,125.0,57.6,2.0
 A1,2016,13170.0,Manual,22225.0,Petrol,30.0,56.5,1.4
 RS3,2016,28991.0,Semi-Auto,28083.0,Petrol,300.0,34.9,2.5
 Q3,2018,23650.0,Semi-Auto,19000.0,Petrol,145.0,45.6,1.4
 Q2,2019,19888.0,Semi-Auto,6837.0,Diesel,145.0,47.9,1.6
 Q3,2016,17790.0,Semi-Auto,24020.0,Petrol,145.0,47.9,1.4
 A8,2017,35850.0,Semi-Auto,32066.0,Petrol,145.0,30.1,4.0
 Q3,2016,15990.0,Manual,25647.0,Diesel,30.0,62.8,2.0
 Q7,2019,44990.0,Semi-Auto,10342.0,Diesel,145.0,33.2,3.0
 Q3,2015,13990.0,Manual,27632.0,Petrol,125.0,50.4,1.4
 A6,2016,16990.0,Manual,35421.0,Diesel,30.0,64.2,2.0
 Q3,2016,16290.0,Manual,38578.0,Petrol,145.0,49.6,1.4
 Q2,2019,22444.0,Manual,4462.0,Diesel,150.0,49.6,1.6
 A1,2019,21790.0,Semi-Auto,5304.0,Petrol,145.0,40.9,2.0
 Q2,2019,21490.0,Manual,3505.0,Petrol,145.0,47.1,1.0
 Q7,2017,49490.0,Semi-Auto,30262.0,Diesel,145.0,39.2,4.0
 Q2,2017,18490.0,Manual,10044.0,Petrol,145.0,52.3,1.4
 Q7,2019,56490.0,Automatic,4000.0,Diesel,145.0,33.2,3.0
 Q2,2019,19790.0,Manual,3047.0,Diesel,145.0,49.6,1.6
 Q3,2017,20040.0,Semi-Auto,23166.0,Petrol,145.0,47.9,1.4
 A4,2017,18230.0,Manual,17450.0,Diesel,145.0,67.3,2.0
 Q3,2017,17990.0,Manual,30949.0,Diesel,30.0,61.4,2.0
 A1,2017,11495.0,Manual,34003.0,Petrol,0.0,67.3,1.0
 A4,2016,14995.0,Manual,30578.0,Diesel,0.0,74.3,2.0
 Q3,2015,16498.0,Manual,28129.0,Diesel,125.0,60.1,2.0
 A4,2017,15498.0,Semi-Auto,51875.0,Diesel,20.0,70.6,2.0
 A3,2016,16298.0,Manual,33279.0,Petrol,30.0,60.1,1.4
 Q3,2015,18298.0,Semi-Auto,31695.0,Diesel,160.0,51.4,2.0
 Q2,2017,17990.0,Manual,12300.0,Petrol,145.0,52.3,1.4
 A4,2017,15490.0,Manual,21541.0,Diesel,145.0,74.3,2.0
 Q2,2018,21790.0,Semi-Auto,10200.0,Petrol,145.0,52.3,1.4
 A3,2019,21990.0,Manual,5843.0,Diesel,145.0,55.4,2.0
 Q3,2018,23990.0,Semi-Auto,23800.0,Petrol,145.0,48.7,1.4
 A6,2018,20750.0,Semi-Auto,21000.0,Diesel,145.0,64.2,2.0
 Q3,2019,26888.0,Manual,1500.0,Diesel,145.0,42.8,2.0
 Q3,2019,26888.0,Manual,1500.0,Diesel,145.0,42.8,2.0
 Q3,2019,26888.0,Manual,1500.0,Diesel,145.0,42.8,2.0
 Q2,2019,20999.0,Manual,5000.0,Petrol,145.0,47.1,1.0
 Q5,2019,46999.0,Semi-Auto,5000.0,Diesel,145.0,36.2,2.0
 Q3,2016,18990.0,Semi-Auto,30245.0,Diesel,165.0,50.4,2.0
 A3,2016,13999.0,Semi-Auto,28307.0,Diesel,20.0,72.4,1.6
 Q5,2014,14888.0,Manual,60173.0,Diesel,205.0,47.9,2.0
 A3,2014,11444.0,Manual,30126.0,Diesel,20.0,68.9,2.0
 A7,2015,17888.0,Semi-Auto,42687.0,Diesel,150.0,54.3,3.0
 A6,2019,43490.0,Semi-Auto,8567.0,Diesel,150.0,36.2,3.0
 A1,2017,13222.0,Manual,16252.0,Petrol,30.0,55.4,1.4
 A1,2014,9390.0,Manual,36478.0,Petrol,125.0,52.3,1.4
 TT,2014,16990.0,Manual,25414.0,Petrol,150.0,47.9,2.0
 A3,2015,14898.0,Manual,45009.0,Diesel,20.0,67.3,2.0
 A3,2013,12698.0,Manual,41442.0,Petrol,125.0,53.3,1.4
 Q5,2015,22498.0,Semi-Auto,75960.0,Diesel,235.0,42.8,3.0
 Q3,2013,11498.0,Manual,61278.0,Diesel,145.0,54.3,2.0
 A5,2019,27888.0,Automatic,1500.0,Petrol,145.0,39.8,2.0
 A5,2019,26888.0,Automatic,1500.0,Petrol,145.0,39.8,2.0
 Q3,2019,31888.0,Automatic,4000.0,Diesel,145.0,47.1,2.0
 A5,2019,24888.0,Automatic,5335.0,Petrol,145.0,39.8,2.0
 Q7,2019,54490.0,Automatic,10500.0,Diesel,145.0,32.1,3.0
 Q3,2015,20990.0,Semi-Auto,24000.0,Petrol,200.0,40.4,2.0
 Q7,2018,44999.0,Automatic,7650.0,Diesel,145.0,32.8,3.0
 A1,2016,13888.0,Manual,16327.0,Petrol,30.0,56.5,1.4
 Q3,2016,16990.0,Semi-Auto,42583.0,Diesel,150.0,51.4,2.0
 Q2,2018,20290.0,Manual,18323.0,Petrol,150.0,50.4,1.4
 Q7,2016,30790.0,Semi-Auto,14727.0,Diesel,160.0,48.7,3.0
 A6,2016,18990.0,Semi-Auto,50687.0,Diesel,145.0,56.5,2.0
 Q2,2017,19444.0,Semi-Auto,14575.0,Petrol,145.0,54.3,1.4
 A1,2015,15888.0,Manual,22148.0,Petrol,200.0,40.4,2.0
 A1,2019,19498.0,Manual,13059.0,Petrol,145.0,50.4,1.0
 Q3,2016,15998.0,Manual,18419.0,Petrol,125.0,50.4,1.4
 A6,2015,16998.0,Semi-Auto,38952.0,Diesel,125.0,57.6,2.0
 A6,2016,19998.0,Semi-Auto,26157.0,Diesel,125.0,56.5,3.0
 Q5,2018,43888.0,Semi-Auto,21017.0,Petrol,145.0,34.0,3.0
 Q3,2019,30990.0,Semi-Auto,1845.0,Petrol,145.0,31.4,2.0
 A1,2020,19990.0,Manual,4000.0,Petrol,145.0,47.9,1.0
 Q2,2019,19990.0,Manual,1500.0,Petrol,145.0,47.1,1.0
 Q5,2016,19000.0,Manual,23314.0,Petrol,240.0,37.2,2.0
 A3,2018,25489.0,Semi-Auto,18478.0,Petrol,145.0,43.5,2.0
 A5,2015,15489.0,Manual,37026.0,Petrol,145.0,49.6,1.8
 TT,2016,16289.0,Manual,22688.0,Petrol,145.0,47.1,1.8
 A3,2017,22689.0,Semi-Auto,28151.0,Petrol,160.0,43.5,2.0
 Q5,2017,35989.0,Semi-Auto,37624.0,Petrol,145.0,34.0,3.0
 A6,2018,23489.0,Semi-Auto,9452.0,Petrol,145.0,47.9,1.8
 Q3,2017,19350.0,Semi-Auto,41887.0,Diesel,145.0,55.4,2.0
 Q7,2018,44999.0,Automatic,16725.0,Diesel,145.0,32.8,3.0
 A6,2014,12498.0,Manual,44219.0,Diesel,30.0,62.8,2.0
 A5,2016,20498.0,Semi-Auto,46512.0,Petrol,260.0,35.8,3.0
 A1,2015,11298.0,Manual,43512.0,Petrol,30.0,56.5,1.4
 A5,2017,21898.0,Semi-Auto,23572.0,Diesel,145.0,70.6,2.0
 Q3,2015,17998.0,Manual,25719.0,Diesel,160.0,49.6,2.0
 A6,2016,19298.0,Semi-Auto,32951.0,Diesel,30.0,58.9,2.0
 Q2,2019,19498.0,Manual,10556.0,Petrol,145.0,42.8,1.5
 A6,2016,19998.0,Semi-Auto,29067.0,Diesel,30.0,61.4,2.0
 A1,2015,10598.0,Manual,26300.0,Diesel,0.0,80.7,1.6
 A1,2020,21888.0,Semi-Auto,3500.0,Petrol,145.0,44.8,1.5
 A1,2020,22290.0,Semi-Auto,402.0,Petrol,145.0,44.8,1.5
 A3,2013,8498.0,Manual,58867.0,Petrol,125.0,53.3,1.4
 A4,2016,14998.0,Manual,33303.0,Diesel,20.0,72.4,2.0
 A1,2016,11200.0,Manual,29819.0,Petrol,0.0,67.3,1.0
 Q5,2015,23998.0,Semi-Auto,35520.0,Diesel,260.0,41.5,3.0
 Q5,2014,12995.0,Manual,55292.0,Diesel,205.0,47.9,2.0
 A4,2017,13888.0,Manual,30266.0,Petrol,125.0,53.3,1.4
 Q3,2018,19990.0,Manual,22465.0,Diesel,150.0,56.5,2.0
 A3,2017,18444.0,Manual,18541.0,Petrol,30.0,60.1,1.4
 Q2,2017,19888.0,Semi-Auto,37125.0,Petrol,125.0,52.3,1.4
 Q2,2018,22444.0,Semi-Auto,18258.0,Petrol,150.0,52.3,1.4
 A1,2017,12444.0,Manual,16438.0,Petrol,150.0,57.6,1.4
 Q5,2015,17498.0,Manual,51962.0,Diesel,200.0,47.9,2.0
 A1,2015,12798.0,Manual,26811.0,Petrol,30.0,58.9,1.4
 A5,2017,16498.0,Manual,68996.0,Diesel,30.0,64.2,2.0
 Q5,2016,28498.0,Semi-Auto,46843.0,Diesel,235.0,42.2,3.0
 A6,2016,16498.0,Manual,62668.0,Diesel,30.0,61.4,2.0
 TT,2016,16650.0,Manual,33000.0,Petrol,160.0,46.3,2.0
 TT,2016,16490.0,Manual,40601.0,Diesel,30.0,61.4,2.0
 A6,2017,19190.0,Semi-Auto,43000.0,Diesel,30.0,61.4,2.0
 A3,2017,17250.0,Manual,23694.0,Petrol,145.0,60.1,1.4
 A3,2017,18990.0,Manual,21130.0,Diesel,145.0,65.7,2.0
 Q5,2019,49990.0,Automatic,6000.0,Diesel,145.0,34.5,3.0
 A1,2019,18888.0,Automatic,4000.0,Petrol,145.0,46.3,1.0
 Q3,2019,26999.0,Semi-Auto,6500.0,Diesel,145.0,48.7,2.0
 R8,2019,129000.0,Semi-Auto,4000.0,Petrol,145.0,21.4,5.2
 A1,2020,22888.0,Semi-Auto,4000.0,Petrol,145.0,44.8,1.5
